板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,301093,华兰股份,2021-11-01,"135,786,667","96,688,821",C 制造业
创业板,301095,广立微,2022-08-05,"200,000,000","42,274,273",I 信息技术
创业板,301096,百诚医药,2021-12-20,"108,166,667","68,566,667",M 科研服务
创业板,301097,天益医疗,2022-04-07,"58,947,368","18,347,368",C 制造业
创业板,301098,金埔园林,2021-11-12,"158,400,000","107,973,639",E 建筑业
创业板,301099,雅创电子,2021-11-22,"80,000,000","28,183,900",F 批发零售
创业板,301100,风光股份,2021-12-17,"200,000,000","50,000,000",C 制造业
创业板,301101,明月镜片,2021-12-16,"201,512,100","71,468,100",C 制造业
创业板,301102,兆讯传媒,2022-03-28,"200,000,000","49,059,679",L 商务服务
创业板,301103,何氏眼科,2022-03-22,"158,026,471","83,090,131",Q 卫生
创业板,301105,鸿铭股份,2022-12-30,"50,000,000","12,490,000",C 制造业
创业板,301106,骏成科技,2022-01-28,"72,586,668","20,846,667",C 制造业
创业板,301107,瑜欣电子,2022-05-24,"73,400,000","20,907,400",C 制造业
创业板,301108,洁雅股份,2021-12-03,"81,209,818","34,763,718",C 制造业
创业板,301109,军信股份,2022-04-13,"410,010,000","101,100,347",N 公共环保
创业板,301110,青木股份,2022-03-11,"66,666,667","23,422,451",I 信息技术
创业板,301111,粤万年青,2021-12-07,"160,000,000","70,138,480",C 制造业
创业板,301112,信邦智能,2022-06-29,"110,266,600","25,119,018",C 制造业
创业板,301113,雅艺科技,2021-12-22,"70,000,000","18,484,525",C 制造业
创业板,301115,建科股份,2022-08-31,"185,085,000","43,097,503",M 科研服务
创业板,301116,益客食品,2022-01-18,"448,979,593","116,500,817",C 制造业
创业板,301117,佳缘科技,2022-01-17,"92,263,300","43,101,193",I 信息技术
创业板,301118,恒光股份,2021-11-18,"106,670,000","52,977,313",C 制造业
创业板,301119,正强股份,2021-11-22,"80,000,000","21,000,000",C 制造业
创业板,301120,新特电气,2022-04-19,"371,441,055","148,318,652",C 制造业
创业板,301121,紫建电子,2022-08-08,"70,803,184","17,700,800",C 制造业
创业板,301122,采纳股份,2022-01-26,"122,245,658","34,666,710",C 制造业
创业板,301123,奕东电子,2022-01-25,"233,600,000","76,416,213",C 制造业
创业板,301125,腾亚精工,2022-06-08,"72,400,000","23,362,500",C 制造业
创业板,301126,达嘉维康,2021-12-07,"206,505,700","108,819,214",F 批发零售
创业板,301127,天源环保,2021-12-30,"418,405,800","244,445,216",N 公共环保
创业板,301128,强瑞技术,2021-11-10,"73,886,622","27,256,749",C 制造业
创业板,301129,瑞纳智能,2021-11-02,"74,390,000","19,945,000",C 制造业
创业板,301130,西点药业,2022-02-23,"80,803,943","58,028,134",C 制造业
创业板,301131,聚赛龙,2022-03-14,"47,780,000","23,074,208",C 制造业
创业板,301132,满坤科技,2022-08-10,"147,470,000","36,870,000",C 制造业
创业板,301133,金钟股份,2021-11-26,"106,096,616","31,934,807",C 制造业
创业板,301135,瑞德智能,2022-04-12,"102,482,500","49,457,000",C 制造业
创业板,301136,招标股份,2022-01-11,"275,204,820","103,889,820",M 科研服务
创业板,301137,哈焊华通,2022-03-22,"181,813,400","45,453,400",C 制造业
创业板,301138,华研精机,2021-12-15,"120,000,000","30,000,000",C 制造业
创业板,301139,元道通信,2022-07-08,"121,580,800","30,400,000",I 信息技术
创业板,301141,中科磁业,2023-04-03,"88,594,718","20,271,534",C 制造业
创业板,301148,嘉戎技术,2022-04-21,"116,497,080","38,097,080",N 公共环保
创业板,301149,隆华新材,2021-11-10,"430,000,018","185,161,419",C 制造业
创业板,301150,中一科技,2022-04-21,"101,020,762","52,293,387",C 制造业
创业板,301151,冠龙节能,2022-04-11,"167,674,290","54,567,429",C 制造业
创业板,301152,天力锂能,2022-08-29,"121,982,307","28,680,220",C 制造业
创业板,301153,中科江南,2022-05-18,"194,400,000","114,371,460",I 信息技术
创业板,301155,海力风电,2021-11-24,"217,391,478","88,809,282",C 制造业
创业板,301156,美农生物,2022-06-17,"80,000,000","20,000,000",C 制造业
创业板,301157,华塑科技,2023-03-09,"60,000,000","14,225,966",C 制造业
创业板,301158,德石股份,2022-01-17,"150,370,510","77,676,908",C 制造业
创业板,301159,三维天地,2022-01-07,"77,350,000","30,714,950",I 信息技术
创业板,301160,翔楼新材,2022-06-06,"74,666,667","41,432,667",C 制造业
创业板,301161,唯万密封,2022-09-14,"120,000,000","28,330,957",C 制造业
创业板,301162,国能日新,2022-04-29,"99,249,682","60,559,915",I 信息技术
创业板,301163,宏德股份,2022-04-19,"81,600,000","26,816,683",C 制造业
创业板,301165,锐捷网络,2022-11-21,"568,181,818","61,442,418",C 制造业
创业板,301166,优宁维,2021-12-28,"86,666,668","41,268,868",F 批发零售
创业板,301167,建研设计,2021-12-06,"112,000,000","66,595,470",M 科研服务
创业板,301168,通灵股份,2021-12-10,"120,000,000","49,308,900",C 制造业
创业板,301169,零点有数,2021-11-03,"72,239,774","28,122,128",L 商务服务
创业板,301171,易点天下,2022-08-19,"471,885,905","75,501,745",I 信息技术
创业板,301175,中科环保,2022-07-08,"1,471,880,000","341,876,132",N 公共环保
创业板,301176,逸豪新材,2022-09-28,"169,066,667","40,721,940",C 制造业
创业板,301177,迪阿股份,2021-12-15,"400,010,000","40,010,000",F 批发零售
创业板,301178,天亿马,2021-11-12,"65,956,800","43,598,856",I 信息技术
创业板,301179,泽宇智能,2021-12-08,"237,600,000","59,400,000",I 信息技术
创业板,301180,万祥科技,2021-11-16,"400,010,000","57,866,002",C 制造业
创业板,301181,标榜股份,2022-02-21,"117,000,000","39,000,000",C 制造业
创业板,301182,凯旺科技,2021-12-23,"95,821,700","35,971,700",C 制造业
创业板,301183,东田微,2022-05-24,"80,000,000","38,468,000",C 制造业
创业板,301185,鸥玛软件,2021-11-19,"153,417,600","86,109,473",I 信息技术
创业板,301186,超达装备,2021-12-23,"72,758,822","21,600,734",C 制造业
创业板,301187,欧圣电气,2022-04-22,"182,607,661","47,874,222",C 制造业
创业板,301188,力诺特玻,2021-11-11,"232,410,000","150,761,407",C 制造业
创业板,301189,奥尼电子,2021-12-28,"114,896,465","41,176,465",C 制造业
创业板,301190,善水科技,2021-12-24,"214,636,500","71,046,900",C 制造业
创业板,301191,菲菱科思,2022-05-26,"69,342,000","21,796,645",C 制造业
创业板,301192,泰祥股份,2022-08-11,"99,900,000","24,975,000",C 制造业
创业板,301193,家联科技,2021-12-09,"192,000,000","92,460,000",C 制造业
创业板,301195,北路智控,2022-08-01,"87,681,160","21,396,356",I 信息技术
创业板,301196,唯科科技,2022-01-11,"124,800,000","37,175,000",C 制造业
创业板,301197,工大科雅,2022-08-08,"120,540,000","30,135,000",I 信息技术
创业板,301198,喜悦智行,2021-12-02,"169,000,000","77,841,400",C 制造业
创业板,301199,迈赫股份,2021-12-07,"133,340,000","46,340,000",C 制造业
创业板,301200,大族数控,2022-02-28,"420,000,000","42,000,000",C 制造业
创业板,301201,诚达药业,2022-01-20,"96,696,140","52,496,140",C 制造业
创业板,301203,国泰环保,2023-04-04,"80,000,000","17,070,694",N 公共环保
创业板,301205,联特科技,2022-09-13,"72,080,000","18,020,000",C 制造业
创业板,301206,三元生物,2022-02-10,"202,325,700","102,092,325",C 制造业
创业板,301207,华兰疫苗,2022-02-18,"600,015,000","141,013,988",C 制造业
创业板,301208,中亦科技,2022-07-07,"66,666,700","16,666,700",I 信息技术
创业板,301209,联合化学,2022-08-25,"80,000,000","20,000,000",C 制造业
创业板,301211,亨迪药业,2021-12-22,"288,000,000","71,999,903",C 制造业
创业板,301212,联盛化学,2022-04-19,"108,000,000","27,000,000",C 制造业
创业板,301213,观想科技,2021-12-06,"79,999,999","28,756,399",I 信息技术
创业板,301215,中汽股份,2022-03-08,"1,322,400,000","767,400,000",M 科研服务
创业板,301216,万凯新材,2022-03-29,"515,093,100","279,915,597",C 制造业
创业板,301217,铜冠铜箔,2022-01-27,"829,015,544","229,015,544",C 制造业
创业板,301218,华是科技,2022-03-07,"114,040,000","56,040,468",I 信息技术
创业板,301219,腾远钴业,2022-03-17,"294,717,182","166,273,772",C 制造业
创业板,301220,亚香股份,2022-06-22,"80,800,000","19,116,065",C 制造业
创业板,301221,光庭信息,2021-12-22,"92,622,300","43,317,300",I 信息技术
创业板,301222,浙江恒威,2022-03-09,"101,333,400","28,145,900",C 制造业
创业板,301223,中荣股份,2022-10-26,"193,127,560","48,300,000",C 制造业
创业板,301225,N恒勃股份,2023-06-16,"103,380,000","23,639,255",C 制造业
创业板,301226,祥明智能,2022-03-25,"108,800,000","49,079,864",C 制造业
创业板,301227,森鹰窗业,2022-09-26,"94,800,000","22,431,874",C 制造业
创业板,301228,实朴检测,2022-01-28,"120,000,000","54,864,980",M 科研服务
创业板,301229,纽泰格,2022-02-22,"80,000,000","33,395,741",C 制造业
创业板,301230,泓博医药,2022-11-01,"76,873,333","17,325,000",M 科研服务
创业板,301231,荣信文化,2022-09-08,"84,400,000","21,100,000",R 文化传播
创业板,301232,C飞沃科技,2023-06-15,"53,687,391","12,772,998",C 制造业
创业板,301233,盛帮股份,2022-07-06,"51,470,000","12,870,000",C 制造业
创业板,301234,五洲医疗,2022-07-05,"68,000,000","17,000,000",C 制造业
创业板,301235,华康医疗,2022-01-28,"105,600,000","49,920,590",M 科研服务
创业板,301236,软通动力,2022-03-15,"635,294,118","378,031,786",I 信息技术
创业板,301237,和顺科技,2022-03-23,"80,000,000","37,644,982",C 制造业
创业板,301238,瑞泰新材,2022-06-17,"733,333,300","154,572,472",C 制造业
创业板,301239,普瑞眼科,2022-07-05,"149,619,048","37,404,762",Q 卫生
创业板,301246,宏源药业,2023-03-20,"400,006,800","44,371,665",C 制造业
创业板,301248,杰创智能,2022-04-20,"153,705,000","98,887,500",I 信息技术
创业板,301252,同星科技,2023-05-25,"80,000,000","20,000,000",C 制造业
创业板,301255,通力科技,2022-12-27,"108,800,000","27,200,000",C 制造业
创业板,301256,华融化学,2022-03-22,"480,000,000","136,200,000",C 制造业
创业板,301257,普蕊斯,2022-05-17,"60,975,000","35,798,940",M 科研服务
创业板,301258,富士莱,2022-03-29,"91,670,000","33,025,000",C 制造业
创业板,301259,艾布鲁,2022-04-26,"156,000,000","74,441,250",N 公共环保
创业板,301260,格力博,2023-02-08,"486,161,968","114,123,354",C 制造业
创业板,301263,泰恩康,2022-03-29,"425,497,500","228,980,138",F 批发零售
创业板,301265,华新环保,2022-12-16,"302,973,182","75,750,000",C 制造业
创业板,301266,宇邦新材,2022-06-08,"104,000,000","29,000,000",C 制造业
创业板,301267,华厦眼科,2022-11-07,"560,000,000","59,999,000",Q 卫生
创业板,301268,铭利达,2022-04-07,"400,010,000","169,953,080",C 制造业
创业板,301269,华大九天,2022-07-29,"542,941,768","78,854,843",I 信息技术
创业板,301270,汉仪股份,2022-08-31,"100,000,000","20,065,422",I 信息技术
创业板,301273,瑞晨环保,2022-10-25,"71,641,792","17,910,448",C 制造业
创业板,301276,嘉曼服饰,2022-09-09,"108,000,000","27,000,000",C 制造业
创业板,301277,新天地,2022-11-16,"200,040,000","50,040,000",C 制造业
创业板,301278,快可电子,2022-08-04,"83,200,000","20,800,000",C 制造业
创业板,301279,金道科技,2022-04-13,"100,000,000","28,750,000",C 制造业
创业板,301280,珠城科技,2022-12-26,"97,700,100","22,174,367",C 制造业
创业板,301281,科源制药,2023-04-04,"108,290,000","25,691,161",C 制造业
创业板,301282,金禄电子,2022-08-26,"151,139,968","37,790,000",C 制造业
创业板,301283,聚胶股份,2022-09-02,"80,000,000","20,000,000",C 制造业
创业板,301285,鸿日达,2022-09-28,"206,670,000","51,670,000",C 制造业
创业板,301286,侨源股份,2022-06-14,"400,100,000","35,724,000",C 制造业
创业板,301287,C康力源,2023-06-14,"66,670,000","16,670,000",C 制造业
创业板,301288,清研环境,2022-04-22,"108,010,000","39,886,168",C 制造业
创业板,301289,国缆检测,2022-06-22,"78,000,000","19,500,000",M 科研服务
创业板,301290,东星医疗,2022-11-30,"100,173,334","23,920,490",C 制造业
创业板,301293,三博脑科,2023-05-05,"158,451,529","35,751,442",Q 卫生
创业板,301296,新巨丰,2022-09-02,"420,000,000","63,000,000",C 制造业
创业板,301297,富乐德,2022-12-30,"338,390,000","74,019,667",M 科研服务
创业板,301298,东利机械,2022-06-06,"146,800,000","81,853,569",C 制造业
创业板,301299,卓创资讯,2022-10-19,"60,000,000","15,000,000",I 信息技术
创业板,301300,远翔新材,2022-08-19,"64,150,000","16,050,000",C 制造业
创业板,301301,川宁生物,2022-12-27,"2,222,800,000","209,207,795",C 制造业
创业板,301302,华如科技,2022-06-23,"158,205,000","39,555,000",I 信息技术
创业板,301303,真兰仪表,2023-02-20,"292,000,000","69,237,698",C 制造业
创业板,301305,朗坤环境,2023-05-23,"243,570,700","57,186,284",N 公共环保
创业板,301306,西测测试,2022-07-26,"84,400,000","21,100,000",M 科研服务
创业板,301307,美利信,2023-04-24,"210,600,000","46,985,411",C 制造业
创业板,301308,江波龙,2022-08-05,"412,864,254","36,144,300",C 制造业
创业板,301309,万得凯,2022-09-19,"100,000,000","25,000,000",C 制造业
创业板,301310,鑫宏业,2023-06-02,"97,098,600","22,330,064",C 制造业
创业板,301311,昆船智能,2022-11-30,"240,000,000","60,000,000",C 制造业
创业板,301312,智立方,2022-07-11,"62,576,643","15,353,537",C 制造业
创业板,301313,凡拓数创,2022-09-30,"102,333,400","25,583,400",I 信息技术
创业板,301314,科瑞思,2023-03-28,"55,250,000","13,812,500",C 制造业
创业板,301316,慧博云通,2022-10-13,"400,010,000","39,134,737",I 信息技术
创业板,301317,鑫磊股份,2023-01-19,"157,190,000","37,274,052",C 制造业
创业板,301318,维海德,2022-08-10,"104,118,000","26,040,000",C 制造业
创业板,301319,唯特偶,2022-09-29,"58,640,000","14,660,000",C 制造业
创业板,301320,豪江智能,2023-06-09,"181,200,000","42,964,707",C 制造业
创业板,301321,翰博高新,2022-08-18,"186,435,000","93,308,939",C 制造业
创业板,301322,绿通科技,2023-03-06,"104,900,698","24,879,633",C 制造业
创业板,301323,新莱福,2023-06-06,"104,922,890","23,385,245",C 制造业
创业板,301325,曼恩斯特,2023-05-12,"120,000,000","25,361,996",C 制造业
创业板,301326,捷邦科技,2022-09-21,"72,192,828","16,856,806",C 制造业
创业板,301327,华宝新能,2022-09-19,"124,800,000","31,904,166",C 制造业
创业板,301328,维峰电子,2022-09-08,"109,893,594","26,189,939",C 制造业
创业板,301330,熵基科技,2022-08-17,"193,039,666","45,653,196",C 制造业
创业板,301331,恩威医药,2022-09-21,"70,138,359","17,540,000",C 制造业
创业板,301332,德尔玛,2023-05-18,"461,562,500","84,934,543",C 制造业
创业板,301333,诺思格,2022-08-02,"60,000,000","15,000,000",M 科研服务
创业板,301335,天元宠物,2022-11-18,"126,000,000","31,500,000",C 制造业
创业板,301336,趣睡科技,2022-08-12,"40,000,000","10,000,000",C 制造业
创业板,301337,亚华电子,2023-05-26,"104,200,000","24,705,511",I 信息技术
创业板,301338,凯格精机,2022-08-16,"106,400,000","24,817,156",C 制造业
创业板,301339,通行宝,2022-09-09,"407,000,000","60,000,000",I 信息技术
创业板,301345,涛涛车业,2023-03-21,"109,333,600","23,965,416",C 制造业
创业板,301349,信德新材,2022-09-09,"102,000,000","25,500,000",C 制造业
创业板,301353,普莱得,2023-05-30,"76,000,000","19,000,000",C 制造业
创业板,301355,C南王科技,2023-06-12,"195,097,928","46,264,981",C 制造业
创业板,301356,天振股份,2022-11-14,"216,000,000","54,000,000",C 制造业
创业板,301357,北方长龙,2023-04-18,"68,000,000","16,123,015",C 制造业
创业板,301358,湖南裕能,2023-02-09,"757,253,070","125,722,312",C 制造业
创业板,301359,东南电子,2022-11-09,"85,840,000","21,460,000",C 制造业
创业板,301360,荣旗科技,2023-04-25,"53,340,000","11,962,843",C 制造业
创业板,301361,众智科技,2022-11-16,"116,336,000","29,084,000",C 制造业
创业板,301363,美好医疗,2022-10-12,"406,660,000","40,260,542",C 制造业
创业板,301365,矩阵股份,2022-11-22,"180,000,000","45,000,000",M 科研服务
创业板,301366,一博科技,2022-09-26,"83,333,334","20,826,467",C 制造业
